Line,Station,Code,day_of_week,hour,route_day_hour_avg_delay,route_hour_avg_delay,route_avg_delay
Line 2,GREENWOOD YARD,MUSC,0,6,4.0,1.2,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,0,19,0.0,0.0,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,1,6,1.6666666666666667,1.2,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,2,5,0.0,0.0,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,2,6,0.0,1.2,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,2,7,0.0,0.0,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,3,5,0.0,0.0,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,3,6,0.0,1.2,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,3,7,0.0,0.0,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,4,5,0.0,0.0,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,4,6,0.75,1.2,0.631578947368421
Line 2,GREENWOOD YARD,MUSC,5,11,0.0,0.0,0.631578947368421
Line 2,GREENWOOD YARD,MUTO,4,14,11.0,11.0,11.0
Line 2,GREENWOOD YARD,MUWEA,6,9,0.0,0.0,0.0
Line 2,GREENWOOD YARD,MUWR,1,0,0.0,0.0,0.0
Line 2,GREENWOOD YARD,MUWR,1,1,0.0,0.0,0.0
Line 2,GREENWOOD YARD,MUWR,1,9,0.0,0.0,0.0
Line 2,GREENWOOD YARD,MUWR,6,22,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUEO,1,5,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUSI,0,10,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUSI,6,2,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUSIS,2,7,3.0,3.0,3.0
Line 2,GREENWOOD YARD,PUSO,3,3,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUSSW,0,5,26.0,26.0,15.0
Line 2,GREENWOOD YARD,PUSSW,1,12,4.0,4.0,15.0
Line 2,GREENWOOD YARD,PUSTC,5,2,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUTD,3,9,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUTO,0,6,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUTO,0,10,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUTO,0,12,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUTO,1,11,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUTO,2,12,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUTO,2,16,0.0,0.0,0.0
Line 2,GREENWOOD YARD,PUTOE,1,17,0.0,0.0,1.375
Line 2,GREENWOOD YARD,PUTOE,1,23,0.0,0.0,1.375
Line 2,GREENWOOD YARD,PUTOE,2,2,0.0,0.0,1.375
Line 2,GREENWOOD YARD,PUTOE,2,8,0.0,0.0,1.375
Line 2,GREENWOOD YARD,PUTOE,4,2,0.0,0.0,1.375
Line 2,GREENWOOD YARD,PUTOE,5,0,0.0,0.0,1.375
Line 2,GREENWOOD YARD,PUTOE,5,5,0.0,0.0,1.375
Line 2,GREENWOOD YARD,PUTOE,6,1,11.0,11.0,1.375
Line 2,GREENWOOD YARD,SUG,0,0,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,0,1,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,0,2,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,0,5,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,0,7,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,0,9,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,0,17,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,0,21,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,1,0,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,1,2,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,1,3,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,1,4,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,1,8,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,1,9,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,1,11,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,2,0,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,2,1,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,2,6,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,2,15,5.0,5.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,3,0,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,3,1,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,3,6,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,3,14,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,3,19,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,3,20,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,3,23,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,4,0,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,4,1,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,4,2,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,4,7,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,4,9,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,4,11,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,4,23,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,5,1,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,5,20,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,6,0,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,6,2,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,6,9,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,6,16,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,6,17,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,6,21,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUG,6,22,0.0,0.0,0.08333333333333333
Line 2,GREENWOOD YARD,SUO,0,18,0.0,0.0,0.0
Line 2,GREENWOOD YARD,SUO,0,20,0.0,0.0,0.0
Line 2,GREENWOOD YARD,SUO,1,0,0.0,0.0,0.0
Line 2,GREENWOOD YARD,SUO,2,3,0.0,0.0,0.0
Line 2,GREENWOOD YARD,SUO,3,2,0.0,0.0,0.0
Line 2,GREENWOOD YARD,SUO,4,1,0.0,0.0,0.0
Line 2,GREENWOOD YARD,SUO,5,13,0.0,0.0,0.0
Line 2,GREENWOOD YARD,SUUT,0,23,0.0,0.0,0.0
Line 2,GREENWOOD YARD,SUUT,5,23,0.0,0.0,0.0
Line 2,GREENWOOD YARD,SUUT,6,19,0.0,0.0,0.0
Line 2,GREENWOOD YARD,TUCC,3,6,0.0,0.0,0.0
Line 2,GREENWOOD YARD,TUMVS,2,5,0.0,0.0,0.0
Line 2,GREENWOOD YARD,TUMVS,4,6,0.0,0.0,0.0
Line 2,GREENWOOD YARD,TUMVS,4,10,0.0,0.0,0.0
Line 2,GREENWOOD YARD,TUNOA,3,7,10.0,10.0,5.0
Line 2,GREENWOOD YARD,TUNOA,4,14,0.0,0.0,5.0
Line 2,GREENWOOD YARD,TUO,0,9,0.0,0.0,1.25
Line 2,GREENWOOD YARD,TUO,3,8,0.0,0.0,1.25
Line 2,GREENWOOD YARD,TUO,4,6,5.0,5.0,1.25
Line 2,GREENWOOD YARD,TUO,4,8,0.0,0.0,1.25
Line 2,GREENWOOD YARD,TUSC,1,5,0.0,0.0,0.0
Line 2,HIGH PARK - KEELE STAT,PUTWZ,5,8,0.0,0.0,0.0
Line 2,HIGH PARK AND LANSDOWN,MUO,2,23,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUCD,2,7,3.0,3.0,1.5
Line 2,HIGH PARK STATION,EUCD,4,16,0.0,0.0,1.5
Line 2,HIGH PARK STATION,EUCO,4,14,4.0,4.0,4.0
Line 2,HIGH PARK STATION,EUDO,4,19,12.0,12.0,8.0
Line 2,HIGH PARK STATION,EUDO,6,15,4.0,4.0,8.0
Line 2,HIGH PARK STATION,EUECD,2,12,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUNT,0,12,7.0,5.5,5.0
Line 2,HIGH PARK STATION,EUNT,1,8,3.0,3.0,5.0
Line 2,HIGH PARK STATION,EUNT,1,12,4.0,5.5,5.0
Line 2,HIGH PARK STATION,EUNT,1,14,5.0,5.0,5.0
Line 2,HIGH PARK STATION,EUNT,5,13,6.0,6.0,5.0
Line 2,HIGH PARK STATION,EUPI,3,8,3.0,3.0,3.0
Line 2,HIGH PARK STATION,EUSC,0,6,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUSC,1,12,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUSC,1,23,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUSC,2,21,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUSC,3,5,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUSC,4,6,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUSC,4,14,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUSC,4,18,0.0,0.0,0.0
Line 2,HIGH PARK STATION,EUTM,3,11,3.0,3.0,3.0
Line 2,HIGH PARK STATION,EUTR,2,6,3.0,3.0,3.0
Line 2,HIGH PARK STATION,MUD,0,14,4.0,4.0,3.75
Line 2,HIGH PARK STATION,MUD,0,20,4.0,4.0,3.75
Line 2,HIGH PARK STATION,MUD,1,9,3.0,3.0,3.75
Line 2,HIGH PARK STATION,MUD,4,22,4.0,4.0,3.75
Line 2,HIGH PARK STATION,MUDD,1,1,3.0,3.0,4.4
Line 2,HIGH PARK STATION,MUDD,3,20,3.0,3.0,4.4
Line 2,HIGH PARK STATION,MUDD,3,23,8.0,8.0,4.4
Line 2,HIGH PARK STATION,MUDD,5,14,5.0,5.0,4.4
Line 2,HIGH PARK STATION,MUDD,6,11,3.0,3.0,4.4
Line 2,HIGH PARK STATION,MUGD,0,19,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUGD,0,20,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUGD,4,10,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUGD,4,22,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUI,0,9,14.0,14.0,10.0
Line 2,HIGH PARK STATION,MUI,2,14,6.0,6.0,10.0
Line 2,HIGH PARK STATION,MUIE,3,13,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIR,0,11,8.0,8.0,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,1,1,5.0,5.0,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,1,12,11.0,10.0,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,1,23,8.0,8.0,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,2,12,3.0,10.0,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,2,19,7.0,5.5,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,3,17,0.0,0.0,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,3,19,4.0,5.5,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,3,21,3.0,3.0,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,6,12,16.0,10.0,5.909090909090909
Line 2,HIGH PARK STATION,MUIR,6,20,0.0,0.0,5.909090909090909
Line 2,HIGH PARK STATION,MUIRS,0,8,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,0,15,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,0,16,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,0,17,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,0,18,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,0,20,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,1,21,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,2,10,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,2,13,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,4,4,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,4,18,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,5,20,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,5,22,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIRS,6,10,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,0,15,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,0,18,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,1,0,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,1,14,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,1,22,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,2,18,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,2,22,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,3,14,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,3,19,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,4,1,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,4,20,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,4,23,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,5,18,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,6,0,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUIS,6,9,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,0,3,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,0,5,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,1,17,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,2,2,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,2,17,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,3,5,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,3,18,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,4,3,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,4,11,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,4,12,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,5,10,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,5,15,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,5,22,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,6,7,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,6,15,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUNCA,6,18,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUO,0,19,0.0,0.0,1.1
Line 2,HIGH PARK STATION,MUO,0,23,0.0,0.0,1.1
Line 2,HIGH PARK STATION,MUO,2,20,0.0,0.0,1.1
Line 2,HIGH PARK STATION,MUO,2,23,0.0,0.0,1.1
Line 2,HIGH PARK STATION,MUO,3,16,4.0,4.0,1.1
Line 2,HIGH PARK STATION,MUO,4,9,0.0,0.0,1.1
Line 2,HIGH PARK STATION,MUO,4,19,0.0,0.0,1.1
Line 2,HIGH PARK STATION,MUO,5,18,4.0,3.5,1.1
Line 2,HIGH PARK STATION,MUO,6,10,0.0,0.0,1.1
Line 2,HIGH PARK STATION,MUO,6,18,3.0,3.5,1.1
Line 2,HIGH PARK STATION,MUPAA,0,7,0.0,0.0,0.5
Line 2,HIGH PARK STATION,MUPAA,1,6,0.0,0.0,0.5
Line 2,HIGH PARK STATION,MUPAA,1,10,0.0,0.0,0.5
Line 2,HIGH PARK STATION,MUPAA,3,15,0.0,0.0,0.5
Line 2,HIGH PARK STATION,MUPAA,5,20,3.0,3.0,0.5
Line 2,HIGH PARK STATION,MUPAA,6,9,0.0,0.0,0.5
Line 2,HIGH PARK STATION,MUPLA,1,12,60.0,60.0,60.0
Line 2,HIGH PARK STATION,MUPR1,5,23,6.0,6.0,6.0
Line 2,HIGH PARK STATION,MUSC,0,10,0.0,2.25,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,1,10,0.0,2.25,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,1,15,0.0,0.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,3,6,0.0,0.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,3,7,0.0,0.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,3,10,4.5,2.25,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,3,14,0.0,0.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,3,18,0.0,0.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,4,12,0.0,0.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,4,16,2.0,2.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,5,17,3.0,3.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,5,19,0.0,0.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUSC,6,8,0.0,0.0,1.0666666666666667
Line 2,HIGH PARK STATION,MUTD,2,8,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUTD,2,10,0.0,0.0,0.0
Line 2,HIGH PARK STATION,MUTO,4,20,5.0,5.0,5.0
Line 2,HIGH PARK STATION,MUWR,1,11,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUEWZ,1,5,60.0,60.0,60.0
Line 2,HIGH PARK STATION,PUMEL,0,9,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,1,8,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,1,20,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,2,17,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,2,20,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,2,21,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,3,13,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,4,0,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,4,9,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,4,11,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,4,14,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,4,16,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,4,17,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,4,18,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,5,13,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,5,14,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,5,15,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMEL,6,14,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMO,0,0,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMO,3,4,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMO,3,6,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMO,3,8,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMST,3,11,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUMST,6,14,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUSCR,2,7,3.0,3.0,3.0
Line 2,HIGH PARK STATION,PUSI,0,12,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUSO,2,11,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUTDN,1,13,3.0,3.0,3.0
Line 2,HIGH PARK STATION,PUTIS,1,6,3.0,3.0,4.0
Line 2,HIGH PARK STATION,PUTIS,6,23,5.0,5.0,4.0
Line 2,HIGH PARK STATION,PUTO,3,0,4.0,4.0,4.0
Line 2,HIGH PARK STATION,PUTOE,4,23,0.0,0.0,0.0
Line 2,HIGH PARK STATION,PUTR,0,6,7.0,7.0,4.944444444444445
Line 2,HIGH PARK STATION,PUTR,0,10,5.0,5.0,4.944444444444445
Line 2,HIGH PARK STATION,PUTR,0,15,4.333333333333333,4.846153846153846,4.944444444444445
Line 2,HIGH PARK STATION,PUTR,0,16,6.0,4.666666666666667,4.944444444444445
Line 2,HIGH PARK STATION,PUTR,1,15,5.0,4.846153846153846,4.944444444444445
Line 2,HIGH PARK STATION,PUTR,1,16,3.0,4.666666666666667,4.944444444444445
Line 2,HIGH PARK STATION,PUTR,2,15,6.5,4.846153846153846,4.944444444444445
Line 2,HIGH PARK STATION,PUTR,3,15,4.0,4.846153846153846,4.944444444444445
Line 2,HIGH PARK STATION,PUTR,3,16,5.0,4.666666666666667,4.944444444444445
Line 2,HIGH PARK STATION,SUAE,1,12,0.0,0.0,0.0
Line 2,HIGH PARK STATION,SUAE,6,19,0.0,0.0,0.0
Line 2,HIGH PARK STATION,SUAE,6,23,0.0,0.0,0.0
Line 2,HIGH PARK STATION,SUAP,0,15,0.0,0.0,2.125
Line 2,HIGH PARK STATION,SUAP,0,21,0.0,0.0,2.125
Line 2,HIGH PARK STATION,SUAP,1,9,3.0,3.0,2.125
Line 2,HIGH PARK STATION,SUAP,2,18,0.0,0.0,2.125
Line 2,HIGH PARK STATION,SUAP,3,17,10.0,5.0,2.125
Line 2,HIGH PARK STATION,SUAP,4,17,0.0,5.0,2.125
Line 2,HIGH PARK STATION,SUAP,5,7,0.0,0.0,2.125
Line 2,HIGH PARK STATION,SUAP,5,11,4.0,4.0,2.125
Line 2,HIGH PARK STATION,SUDP,0,11,3.0,2.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,0,14,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,0,19,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,0,20,0.0,1.3333333333333333,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,0,21,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,1,16,13.0,4.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,1,17,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,1,22,8.0,6.25,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,2,7,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,2,8,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,2,21,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,2,23,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,3,0,0.0,11.333333333333334,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,3,11,0.0,2.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,3,13,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,3,15,3.0,3.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,3,18,0.0,1.5,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,3,22,0.0,6.25,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,4,0,34.0,11.333333333333334,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,4,1,16.0,8.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,4,7,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,4,11,5.0,2.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,4,16,0.0,4.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,4,20,4.0,1.3333333333333333,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,4,22,0.0,6.25,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,5,11,0.0,2.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,5,13,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,5,16,0.0,4.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,5,18,3.0,1.5,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,5,19,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,5,20,0.0,1.3333333333333333,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,5,22,17.0,6.25,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,6,0,0.0,11.333333333333334,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,6,1,0.0,8.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,6,15,3.0,3.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,6,16,3.0,4.0,2.871794871794872
Line 2,HIGH PARK STATION,SUDP,6,19,0.0,0.0,2.871794871794872
Line 2,HIGH PARK STATION,SUEAS,1,16,22.0,22.0,22.0
Line 2,HIGH PARK STATION,SUG,3,11,0.0,0.0,0.0
Line 2,HIGH PARK STATION,SUG,6,13,0.0,0.0,0.0
Line 2,HIGH PARK STATION,SUO,0,19,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,0,21,1.3333333333333333,4.2,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,1,5,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,1,14,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,1,20,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,1,21,17.0,4.2,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,1,22,13.0,13.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,2,1,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,2,23,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,3,19,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,4,1,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,4,17,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,4,19,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,4,21,0.0,4.2,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,5,9,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,5,17,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUO,6,18,0.0,0.0,1.5454545454545454
Line 2,HIGH PARK STATION,SUROB,0,12,0.0,0.0,0.0
Line 2,HIGH PARK STATION,SUUT,0,9,0.0,0.0,5.857142857142857
Line 2,HIGH PARK STATION,SUUT,0,11,27.0,27.0,5.857142857142857
Line 2,HIGH PARK STATION,SUUT,0,16,8.0,4.0,5.857142857142857
Line 2,HIGH PARK STATION,SUUT,1,0,10.0,10.0,5.857142857142857
Line 2,HIGH PARK STATION,SUUT,3,7,0.0,0.0,5.857142857142857
Line 2,HIGH PARK STATION,SUUT,3,18,15.0,7.5,5.857142857142857
Line 2,HIGH PARK STATION,SUUT,3,19,3.0,3.0,5.857142857142857
Line 2,HIGH PARK STATION,SUUT,3,23,0.0,5.5,5.857142857142857
Line 2,HIGH PARK STATION,SUUT,4,16,0.0,4.0,5.857142857142857
Line 2,HIGH PARK STATION,SUUT,5,17,4.0,4.0,5.857142857142857
